"","expend_security","expenddefence","exp_public_order","wagessalaries","subpentrans","pensions","total_welfare","education","health","social_protection","housing","owelfarespend","sum","cowcode","year"
"2542",1600000,1600000,NA,3.74e+08,NA,NA,NA,NA,NA,NA,NA,NA,377200000,403,1982
"2543",8e+05,8e+05,NA,307800000,NA,NA,NA,NA,NA,NA,NA,NA,309400000,403,1983
"2544",8e+05,8e+05,NA,315400000,NA,NA,NA,NA,NA,NA,NA,NA,3.17e+08,403,1984
"2545",8e+05,8e+05,NA,330900000,NA,NA,NA,NA,NA,NA,NA,NA,332500000,403,1985
"2546",NA,NA,NA,347400000,NA,NA,NA,NA,NA,NA,NA,NA,347400000,403,1986
"2547",NA,NA,NA,304500000,NA,NA,NA,NA,NA,NA,NA,NA,304500000,403,1987
"2548",NA,NA,NA,3.31e+08,NA,NA,NA,NA,NA,NA,NA,NA,3.31e+08,403,1988
"2549",NA,NA,NA,3.81e+08,NA,NA,NA,NA,NA,NA,NA,NA,3.81e+08,403,1989
"2550",NA,NA,NA,4.52e+08,NA,NA,NA,NA,NA,NA,NA,NA,4.52e+08,403,1990
"2551",NA,NA,NA,4.79e+08,NA,NA,NA,NA,NA,NA,NA,NA,4.79e+08,403,1991
"2552",NA,NA,NA,5.18e+08,NA,NA,NA,NA,NA,NA,NA,NA,5.18e+08,403,1992
"2553",NA,NA,NA,7.2e+08,NA,NA,NA,NA,NA,NA,NA,NA,7.2e+08,403,1993
"2554",4e+08,4e+08,NA,9e+08,NA,NA,NA,NA,NA,NA,NA,NA,1.7e+09,403,1994
"2555",7e+08,7e+08,NA,1e+09,NA,NA,NA,NA,NA,NA,NA,NA,2.4e+09,403,1995
"2556",1.2e+09,1.2e+09,NA,1.4e+09,NA,NA,NA,NA,NA,NA,NA,NA,3.8e+09,403,1996
"2557",1.6e+09,1.6e+09,NA,8.7e+09,NA,NA,NA,NA,NA,NA,NA,NA,1.19e+10,403,1997
"2558",7e+08,7e+08,NA,1.39e+10,NA,NA,NA,NA,NA,NA,NA,NA,1.53e+10,403,1998
"2559",1.1e+09,1.1e+09,NA,2.16e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.38e+10,403,1999
"2560",1.1e+09,1.1e+09,NA,2.55e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.77e+10,403,2000
"2561",NA,NA,NA,3.26e+10,NA,NA,NA,NA,NA,NA,NA,NA,3.26e+10,403,2001
"2562",NA,NA,NA,3.57e+10,NA,NA,NA,NA,NA,NA,NA,NA,3.57e+10,403,2002
"2563",NA,NA,NA,5.05e+10,NA,NA,NA,NA,NA,NA,NA,NA,5.05e+10,403,2003
"2564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,403,2004
"2565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,403,2005
"2566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,403,2006
"2567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,404,1974
"2568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,404,1975
"2569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,404,1976
"2570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,404,1977
"2571",259500000,176200000,83300000,684300000,NA,NA,363500000,177600000,111100000,74800000,NA,NA,1930300000,404,1978
"2572",347700000,203600000,144100000,722300000,NA,NA,410500000,170600000,1.49e+08,90900000,NA,NA,2238700000,404,1979
"2573",NA,NA,NA,9.04e+08,NA,NA,NA,NA,NA,NA,NA,NA,9.04e+08,404,1980
"2574",NA,NA,NA,1.059e+09,NA,NA,NA,NA,NA,NA,NA,NA,1.059e+09,404,1981
"2575",NA,NA,NA,1.188e+09,NA,NA,NA,NA,NA,NA,NA,NA,1.188e+09,404,1982
"2576",NA,NA,NA,1.268e+09,NA,NA,NA,NA,NA,NA,NA,NA,1.268e+09,404,1983
"2577",NA,NA,NA,2.053e+09,NA,NA,NA,NA,NA,NA,NA,NA,2.053e+09,404,1984
"2578",NA,NA,NA,3.008e+09,NA,NA,NA,NA,NA,NA,NA,NA,3.008e+09,404,1985
"2579",NA,NA,NA,4.09e+09,NA,NA,NA,NA,NA,NA,NA,NA,4.09e+09,404,1986
"2580",NA,NA,NA,5.396e+09,NA,NA,NA,NA,NA,NA,NA,NA,5.396e+09,404,1987
"2581",NA,NA,NA,8.389e+09,NA,NA,NA,NA,NA,NA,NA,NA,8.389e+09,404,1988
"2582",NA,NA,NA,1.7822e+10,NA,NA,NA,NA,NA,NA,NA,NA,1.7822e+10,404,1989
"2583",NA,NA,NA,2.1669e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.1669e+10,404,1990
"2584",NA,NA,NA,4.3888e+10,NA,NA,NA,NA,NA,NA,NA,NA,4.3888e+10,404,1991
"2585",NA,NA,NA,6.01e+10,NA,NA,NA,NA,NA,NA,NA,NA,6.01e+10,404,1992
"2586",NA,NA,NA,7.79e+10,NA,NA,NA,NA,NA,NA,NA,NA,7.79e+10,404,1993
"2587",5e+10,2.6e+10,2.4e+10,8.08e+10,NA,NA,5.8e+10,2.8e+10,2.9e+10,1e+09,NA,NA,2.968e+11,404,1994
"2588",7.2e+10,4e+10,3.2e+10,1.282e+11,NA,NA,8.2e+10,4.9e+10,2.9e+10,4e+09,NA,NA,4.362e+11,404,1995
"2589",9.1e+10,5e+10,4.1e+10,2.276e+11,NA,NA,1.18e+11,6.2e+10,4.8e+10,8e+09,NA,NA,6.456e+11,404,1996
"2590",2.136e+09,1.061e+09,1.075e+09,4873600000,NA,NA,3.008e+09,2.231e+09,7.17e+08,6e+07,NA,NA,15161600000,404,1997
"2591",2.631e+09,1.711e+09,9.2e+08,5663700000,NA,NA,2.299e+09,1.358e+09,8.38e+08,1.03e+08,NA,NA,15523700000,404,1998
"2592",NA,NA,NA,6.918e+09,NA,NA,NA,NA,NA,NA,NA,NA,6.918e+09,404,1999
"2593",8.717e+09,6786100000,1930900000,10499100000,NA,NA,4285400000,2899500000,1311600000,74300000,NA,NA,36503900000,404,2000
"2594",6340600000,4532500000,1808100000,1.0992e+10,NA,NA,4332600000,3035900000,1013700000,2.83e+08,NA,NA,32338400000,404,2001
"2595",6139300000,4435100000,1704200000,1.0527e+10,NA,NA,4505500000,2904200000,1478900000,122400000,NA,NA,31816600000,404,2002
"2596",6213700000,4361700000,1.852e+09,13645400000,NA,NA,3256400000,2365600000,838300000,52500000,NA,NA,32585600000,404,2003
"2597",NA,NA,NA,16168100000,NA,NA,NA,NA,NA,NA,NA,NA,16168100000,404,2004
"2598",10365500000,6390500000,3.975e+09,21256800000,NA,NA,8432200000,5497700000,2618500000,3.16e+08,NA,NA,58852200000,404,2005
"2599",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,404,2006
"2600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,411,1968
"2601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,411,1969
"2602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,411,1970
"2603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,411,1971
"2604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,411,1972
"2605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,411,1973
"2606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,411,1974
"2607",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,411,1975
"2608",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,411,1976
"2609",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,411,1977
"2610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,411,1978
"2611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,411,1979
"2612",NA,NA,NA,1.28e+09,NA,NA,NA,NA,NA,NA,NA,NA,1.28e+09,411,1980
"2613",NA,NA,NA,1.473e+09,NA,NA,NA,NA,NA,NA,NA,NA,1.473e+09,411,1981
"2614",NA,NA,NA,2.02e+09,NA,NA,NA,NA,NA,NA,NA,NA,2.02e+09,411,1982
"2615",NA,NA,NA,2.173e+09,NA,NA,NA,NA,NA,NA,NA,NA,2.173e+09,411,1983
"2616",NA,NA,NA,2.881e+09,NA,NA,NA,NA,NA,NA,NA,NA,2.881e+09,411,1984
"2617",NA,NA,NA,1.291e+09,NA,NA,NA,NA,NA,NA,NA,NA,1.291e+09,411,1985
"2618",NA,NA,NA,1.567e+09,NA,NA,NA,NA,NA,NA,NA,NA,1.567e+09,411,1986
"2619",NA,NA,NA,1.814e+09,NA,NA,NA,NA,NA,NA,NA,NA,1.814e+09,411,1987
"2620",NA,NA,NA,1.921e+09,NA,NA,NA,NA,NA,NA,NA,NA,1.921e+09,411,1988
"2621",NA,NA,NA,2.062e+09,NA,NA,NA,NA,NA,NA,NA,NA,2.062e+09,411,1989
"2622",NA,NA,NA,2.15e+09,NA,NA,NA,NA,NA,NA,NA,NA,2.15e+09,411,1990
"2623",NA,NA,NA,2.323e+09,NA,NA,NA,NA,NA,NA,NA,NA,2.323e+09,411,1991
"2624",NA,NA,NA,2.458e+09,NA,NA,NA,NA,NA,NA,NA,NA,2.458e+09,411,1992
"2625",NA,NA,NA,2.596e+09,NA,NA,NA,NA,NA,NA,NA,NA,2.596e+09,411,1993
"2626",1.321e+09,1.321e+09,NA,3.098e+09,NA,NA,NA,NA,NA,NA,NA,NA,5.74e+09,411,1994
"2627",1.721e+09,1.721e+09,NA,3.609e+09,NA,NA,NA,NA,NA,NA,NA,NA,7.051e+09,411,1995
"2628",NA,NA,NA,5.688e+09,NA,NA,NA,NA,NA,NA,NA,NA,5.688e+09,411,1996
"2629",NA,NA,NA,7.353e+09,NA,NA,NA,NA,NA,NA,NA,NA,7.353e+09,411,1997
"2630",NA,NA,NA,7.1e+09,NA,NA,NA,NA,NA,NA,NA,NA,7.1e+09,411,1998
"2631",NA,NA,NA,1.5066e+10,NA,NA,NA,NA,NA,NA,NA,NA,1.5066e+10,411,1999
"2632",NA,NA,NA,1.294e+10,NA,NA,NA,NA,NA,NA,NA,NA,1.294e+10,411,2000
"2633",NA,NA,NA,1.74e+10,NA,NA,NA,NA,NA,NA,NA,NA,1.74e+10,411,2001
"2634",NA,NA,NA,2.6e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.6e+10,411,2002
"2635",NA,NA,NA,2.75e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.75e+10,411,2003
"2636",NA,NA,NA,3.09e+10,NA,NA,NA,NA,NA,NA,NA,NA,3.09e+10,411,2004
"2637",NA,NA,NA,3.66e+10,NA,NA,NA,NA,NA,NA,NA,NA,3.66e+10,411,2005
"2638",NA,NA,NA,4.06e+10,NA,NA,NA,NA,NA,NA,NA,NA,4.06e+10,411,2006
"2639",NA,NA,NA,NA,NA,NA,854000,NA,NA,NA,NA,854000,1708000,420,1965
"2640",NA,NA,NA,NA,NA,NA,897000,NA,NA,NA,NA,897000,1794000,420,1966
"2641",NA,NA,NA,NA,NA,NA,979000,NA,NA,NA,NA,979000,1958000,420,1967
"2642",NA,NA,NA,NA,NA,NA,1070000,NA,NA,NA,NA,1070000,2140000,420,1968
"2643",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,420,1969
"2644",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,420,1970
"2645",NA,NA,1370000,7120000,NA,NA,6410000,2710000,2060000,1640000,NA,NA,21310000,420,1971
"2646",NA,NA,1320000,7460000,NA,NA,6770000,2940000,2230000,1600000,NA,NA,22320000,420,1972
"2647",NA,NA,1590000,8500000,NA,NA,7750000,3470000,2490000,1760000,30000,NA,25590000,420,1973
"2648",NA,NA,1620000,10680000,NA,NA,9090000,3760000,3360000,1850000,120000,NA,30480000,420,1974
"2649",NA,NA,2470000,18500000,NA,NA,13550000,6930000,4390000,2050000,180000,NA,48070000,420,1975
"2650",NA,NA,2410000,18810000,NA,NA,19370000,8570000,7780000,2580000,440000,NA,59960000,420,1976
"2651",3600000,NA,3600000,21030000,NA,NA,22120000,8510000,8200000,2610000,2800000,NA,72470000,420,1977
"2652",3660000,NA,3660000,2.7e+07,NA,NA,23910000,10560000,7490000,3750000,2110000,NA,82140000,420,1978
"2653",4280000,NA,4280000,34600000,NA,NA,34860000,20400000,6940000,3990000,3530000,NA,112880000,420,1979
"2654",5740000,NA,5740000,37990000,NA,NA,45390000,28980000,11270000,3160000,1980000,NA,140250000,420,1980
"2655",9030000,NA,9030000,44590000,NA,NA,37030000,17830000,14650000,3550000,1e+06,NA,136710000,420,1981
"2656",9910000,2050000,7860000,52920000,NA,NA,37520000,20890000,11650000,4980000,NA,NA,147780000,420,1982
"2657",10250000,2990000,7260000,55060000,NA,NA,43060000,23410000,13450000,4960000,1240000,NA,161680000,420,1983
"2658",12670000,4980000,7690000,58920000,NA,NA,46790000,25490000,15120000,4990000,1190000,NA,177840000,420,1984
"2659",7750000,7750000,NA,62930000,NA,NA,14700000,NA,NA,NA,NA,14700000,107830000,420,1985
"2660",8600000,8600000,NA,135500000,NA,NA,17900000,NA,NA,NA,NA,17900000,188500000,420,1986
"2661",11100000,11100000,NA,171100000,NA,NA,20700000,NA,NA,NA,NA,20700000,234700000,420,1987
"2662",17900000,17900000,NA,2.13e+08,NA,NA,25400000,NA,NA,NA,NA,25400000,299600000,420,1988
"2663",23400000,23400000,NA,253300000,NA,NA,30200000,NA,NA,NA,NA,30200000,360500000,420,1989
"2664",31200000,31200000,NA,280600000,NA,NA,34800000,NA,NA,NA,NA,34800000,412600000,420,1990
"2665",38600000,NA,NA,156700000,NA,NA,155500000,105100000,50400000,NA,NA,NA,506300000,420,1991
"2666",23700000,NA,NA,1.61e+08,NA,NA,191400000,122600000,68800000,NA,NA,NA,567500000,420,1992
"2667",22900000,NA,NA,198600000,NA,NA,239700000,170700000,6.9e+07,NA,NA,NA,700900000,420,1993
"2668",21500000,NA,NA,208100000,NA,NA,239500000,164500000,7.5e+07,NA,NA,NA,708600000,420,1994
"2669",33600000,NA,NA,2.25e+08,NA,NA,289600000,206300000,83300000,NA,NA,NA,837800000,420,1995
"2670",43300000,NA,NA,254400000,NA,NA,272500000,192600000,79900000,NA,NA,NA,842700000,420,1996
"2671",42600000,NA,NA,269300000,NA,NA,213200000,149600000,63600000,NA,NA,NA,738300000,420,1997
"2672",43100000,NA,NA,282900000,NA,NA,237500000,154500000,8.3e+07,NA,NA,NA,8.01e+08,420,1998
"2673",40100000,NA,NA,301700000,NA,NA,4.48e+08,2.73e+08,1.75e+08,NA,NA,NA,1237800000,420,1999
"2674",42500000,NA,NA,341200000,NA,NA,585500000,331600000,253900000,NA,NA,NA,1554700000,420,2000
"2675",38500000,NA,NA,3.42e+08,NA,NA,490600000,297800000,192800000,NA,NA,NA,1361700000,420,2001
"2676",4.5e+07,NA,NA,395200000,NA,NA,579900000,354600000,225300000,NA,NA,NA,1.6e+09,420,2002
"2677",5.7e+07,NA,NA,452600000,NA,NA,258700000,1.12e+08,146700000,NA,NA,NA,1.027e+09,420,2003
"2678",5.8e+07,NA,NA,517500000,NA,NA,4.58e+08,293500000,164500000,NA,NA,NA,1491500000,420,2004
"2679",8.4e+07,NA,NA,5.54e+08,NA,NA,415100000,269500000,145600000,NA,NA,NA,1468200000,420,2005
"2680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,420,2006
"2681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,432,1960
"2682",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,432,1961
"2683",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,432,1962
"2684",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,432,1963
"2685",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,432,1964
"2686",NA,NA,NA,6.7e+09,NA,NA,NA,NA,NA,NA,NA,NA,6.7e+09,432,1965
"2687",NA,NA,NA,7.2e+09,NA,NA,NA,NA,NA,NA,NA,NA,7.2e+09,432,1966
"2688",NA,NA,NA,8.68e+09,NA,NA,NA,NA,NA,NA,NA,NA,8.68e+09,432,1967
"2689",NA,NA,NA,4.65e+09,NA,NA,NA,NA,NA,NA,NA,NA,4.65e+09,432,1968
"2690",NA,NA,NA,1.199e+10,NA,NA,NA,NA,NA,NA,NA,NA,1.199e+10,432,1969
"2691",NA,NA,NA,1.4017e+10,NA,NA,NA,NA,NA,NA,NA,NA,1.4017e+10,432,1970
"2692",NA,NA,NA,1.4536e+10,NA,NA,NA,NA,NA,NA,NA,NA,1.4536e+10,432,1971
"2693",NA,NA,NA,1.5359e+10,NA,NA,NA,NA,NA,NA,NA,NA,1.5359e+10,432,1972
"2694",NA,NA,NA,1.6967e+10,NA,NA,NA,NA,NA,NA,NA,NA,1.6967e+10,432,1973
"2695",NA,NA,NA,2.1179e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.1179e+10,432,1974
"2696",NA,NA,NA,2.5801e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.5801e+10,432,1975
"2697",9.955e+09,9.955e+09,NA,3.044e+10,NA,NA,1.2286e+10,9.372e+09,2.914e+09,NA,NA,NA,7.4922e+10,432,1976
"2698",1.215e+10,1.215e+10,NA,3.2222e+10,NA,NA,1.4003e+10,9.878e+09,4.125e+09,NA,NA,NA,8.4528e+10,432,1977
"2699",1.3481e+10,1.3481e+10,NA,3.7129e+10,NA,NA,1.5846e+10,1.1095e+10,4.751e+09,NA,NA,NA,9.5783e+10,432,1978
"2700",1.4735e+10,1.4735e+10,NA,4.306e+10,NA,NA,1.6407e+10,1.1671e+10,4.736e+09,NA,NA,NA,1.05344e+11,432,1979
"2701",1.6294e+10,1.6294e+10,NA,4.9402e+10,NA,NA,1.9819e+10,1.5211e+10,4.608e+09,NA,NA,NA,1.21628e+11,432,1980
"2702",NA,NA,NA,2.4728e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.4728e+10,432,1981
"2703",NA,NA,NA,2.73e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.73e+10,432,1982
"2704",NA,NA,NA,3.02e+10,NA,NA,NA,NA,NA,NA,NA,NA,3.02e+10,432,1983
"2705",NA,NA,NA,3.32e+10,NA,NA,NA,NA,NA,NA,NA,NA,3.32e+10,432,1984
"2706",NA,NA,NA,3.58e+10,NA,NA,NA,NA,NA,NA,NA,NA,3.58e+10,432,1985
"2707",NA,NA,NA,3.84e+10,NA,NA,NA,NA,NA,NA,NA,NA,3.84e+10,432,1986
"2708",NA,NA,NA,6.3e+10,NA,NA,NA,NA,NA,NA,NA,NA,6.3e+10,432,1987
"2709",NA,NA,NA,6.1e+10,NA,NA,NA,NA,NA,NA,NA,NA,6.1e+10,432,1988
"2710",NA,NA,NA,3.85e+10,NA,NA,NA,NA,NA,NA,NA,NA,3.85e+10,432,1989
"2711",NA,NA,NA,3.82e+10,NA,NA,NA,NA,NA,NA,NA,NA,3.82e+10,432,1990
"2712",NA,NA,NA,4.24e+10,NA,NA,NA,NA,NA,NA,NA,NA,4.24e+10,432,1991
"2713",NA,NA,NA,4.15e+10,NA,NA,NA,NA,NA,NA,NA,NA,4.15e+10,432,1992
"2714",NA,NA,NA,4.09e+10,NA,NA,NA,NA,NA,NA,NA,NA,4.09e+10,432,1993
"2715",2.2185e+10,2.2185e+10,NA,4.45e+10,NA,NA,5.8233e+10,2.9765e+10,1.9127e+10,9.341e+09,NA,NA,2.05336e+11,432,1994
"2716",2.6916e+10,2.6916e+10,NA,4.8e+10,NA,NA,1.36377e+11,3.294e+10,1.886e+10,1.2185e+10,NA,7.2392e+10,3.74586e+11,432,1995
"2717",2.71e+10,2.71e+10,NA,5.06e+10,NA,NA,1.064e+11,3.88e+10,2.3e+10,1.29e+10,NA,3.17e+10,3.176e+11,432,1996
"2718",3.13e+10,3.13e+10,NA,5.68e+10,NA,NA,1.299e+11,4.28e+10,2.17e+10,1.18e+10,NA,5.36e+10,3.792e+11,432,1997
"2719",3.22e+10,3.22e+10,NA,6.07e+10,NA,NA,1.253e+11,4.56e+10,2.02e+10,1.33e+10,NA,4.62e+10,3.757e+11,432,1998
"2720",3.6e+10,3.6e+10,NA,6.53e+10,NA,NA,1.501e+11,5.9e+10,1.83e+10,1.78e+10,NA,5.5e+10,4.375e+11,432,1999
"2721",4.14e+10,4.14e+10,NA,7.31e+10,NA,NA,1.439e+11,6.49e+10,2.53e+10,2.04e+10,NA,3.33e+10,4.437e+11,432,2000
"2722",4.38e+10,4.38e+10,NA,8.58e+10,NA,NA,2.601e+11,6.69e+10,3.95e+10,1.77e+10,NA,1.36e+11,6.936e+11,432,2001
"2723",4.58e+10,4.58e+10,NA,9.35e+10,NA,NA,2.207e+11,7.84e+10,3.18e+10,1.87e+10,NA,9.18e+10,6.265e+11,432,2002
"2724",5.16e+10,5.16e+10,NA,1.062e+11,NA,NA,2.207e+11,9.03e+10,3.39e+10,2.7e+10,NA,6.95e+10,6.508e+11,432,2003
"2725",5.45e+10,5.45e+10,NA,1.217e+11,NA,NA,2.676e+11,1.124e+11,4.17e+10,4.05e+10,NA,7.3e+10,7.659e+11,432,2004
"2726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,432,2005
"2727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,432,2006
"2728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,433,1960
"2729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,433,1961
"2730",NA,NA,NA,1.707e+10,NA,NA,NA,NA,NA,NA,NA,NA,1.707e+10,433,1962
"2731",NA,NA,NA,1.4037e+10,NA,NA,NA,NA,NA,NA,NA,NA,1.4037e+10,433,1963
"2732",NA,NA,NA,1.4118e+10,NA,NA,NA,NA,NA,NA,NA,NA,1.4118e+10,433,1964
"2733",3.899e+09,3.899e+09,NA,1.5361e+10,NA,NA,5.088e+09,5.088e+09,NA,NA,NA,NA,3.3335e+10,433,1965
"2734",7.243e+09,3.916e+09,3.327e+09,1.5974e+10,NA,NA,8.573e+09,5.481e+09,3.092e+09,NA,NA,NA,4.7606e+10,433,1966
"2735",7.377e+09,3.962e+09,3.415e+09,1.714e+10,NA,NA,9.35e+09,6.25e+09,3.1e+09,NA,NA,NA,5.0594e+10,433,1967
"2736",7.734e+09,4.071e+09,3.663e+09,1.7678e+10,NA,NA,9.387e+09,6.295e+09,3.092e+09,NA,NA,NA,5.192e+10,433,1968
"2737",8.003e+09,4.448e+09,3.555e+09,1.8893e+10,NA,NA,1.0768e+10,7.35e+09,3.418e+09,NA,NA,NA,5.6435e+10,433,1969
"2738",8.21e+09,4.64e+09,3.57e+09,1.942e+10,NA,NA,1.116e+10,7.52e+09,3.64e+09,NA,NA,NA,5.816e+10,433,1970
"2739",8.61e+09,4.85e+09,3.76e+09,2.081e+10,NA,NA,1.135e+10,7.95e+09,3.4e+09,NA,NA,NA,6.073e+10,433,1971
"2740",8.85e+09,4.97e+09,3.88e+09,2.159e+10,NA,NA,1.226e+10,8.85e+09,3.41e+09,NA,NA,NA,6.381e+10,433,1972
"2741",NA,NA,NA,2.33e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.33e+10,433,1973
"2742",NA,NA,NA,2.58e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.58e+10,433,1974
"2743",NA,NA,NA,3.2e+10,NA,NA,NA,NA,NA,NA,NA,NA,3.2e+10,433,1975
"2744",NA,NA,NA,3.7e+10,NA,NA,NA,NA,NA,NA,NA,NA,3.7e+10,433,1976
"2745",NA,NA,NA,4.08e+10,NA,NA,NA,NA,NA,NA,NA,NA,4.08e+10,433,1977
"2746",NA,NA,NA,4.39e+10,NA,NA,NA,NA,NA,NA,NA,NA,4.39e+10,433,1978
"2747",NA,NA,NA,5.05e+10,NA,NA,NA,NA,NA,NA,NA,NA,5.05e+10,433,1979
"2748",1.94e+10,1.94e+10,NA,6.85e+10,NA,NA,3.39e+10,2.71e+10,6.8e+09,NA,NA,NA,1.751e+11,433,1980
"2749",1.97e+10,1.97e+10,NA,7.83e+10,NA,NA,4.06e+10,3.33e+10,7.3e+09,NA,NA,NA,1.989e+11,433,1981
"2750",2.28e+10,2.28e+10,NA,8.33e+10,NA,NA,4.46e+10,3.7e+10,7.6e+09,NA,NA,NA,2.181e+11,433,1982
"2751",2.32e+10,2.32e+10,NA,9.27e+10,NA,NA,4.53e+10,3.74e+10,7.9e+09,NA,NA,NA,2.297e+11,433,1983
"2752",2.6e+10,2.6e+10,NA,1.004e+11,NA,NA,4.81e+10,3.93e+10,8.8e+09,NA,NA,NA,2.486e+11,433,1984
"2753",2.75e+10,2.75e+10,NA,1.066e+11,NA,NA,5.12e+10,4.31e+10,8.1e+09,NA,NA,NA,2.64e+11,433,1985
"2754",2.82e+10,2.82e+10,NA,1.118e+11,NA,NA,5.39e+10,4.5e+10,8.9e+09,NA,NA,NA,2.76e+11,433,1986
"2755",2.86e+10,2.86e+10,NA,1.198e+11,NA,NA,5.73e+10,4.84e+10,8.9e+09,NA,NA,NA,2.916e+11,433,1987
"2756",2.98e+10,2.98e+10,NA,1.223e+11,NA,NA,6.06e+10,5.14e+10,9.2e+09,NA,NA,NA,3.031e+11,433,1988
"2757",NA,NA,NA,1.252e+11,NA,NA,NA,NA,NA,NA,NA,NA,1.252e+11,433,1989
"2758",3.18e+10,3.18e+10,NA,1.268e+11,NA,NA,6.92e+10,5.94e+10,9.8e+09,NA,NA,NA,3.288e+11,433,1990
"2759",3.08e+10,3.08e+10,NA,1.295e+11,NA,NA,7.24e+10,6.21e+10,1.03e+10,NA,NA,NA,3.359e+11,433,1991
"2760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,433,1992
"2761",3.25e+10,3.25e+10,NA,1.323e+11,NA,NA,7.89e+10,6.7e+10,1.19e+10,NA,NA,NA,3.551e+11,433,1993
"2762",3.65e+10,3.65e+10,NA,1.489e+11,NA,NA,7.98e+10,6.42e+10,1.56e+10,NA,NA,NA,3.815e+11,433,1994
"2763",3.66e+10,3.66e+10,NA,1.575e+11,NA,NA,9.36e+10,7.69e+10,1.67e+10,NA,NA,NA,4.179e+11,433,1995
"2764",3.96e+10,3.96e+10,NA,1.626e+11,NA,NA,9.67e+10,7.95e+10,1.72e+10,NA,NA,NA,4.352e+11,433,1996
"2765",4.02e+10,4.02e+10,NA,1.604e+11,NA,NA,9.8e+10,8.2e+10,1.6e+10,NA,NA,NA,4.368e+11,433,1997
"2766",4.19e+10,4.19e+10,NA,1.626e+11,NA,NA,1.011e+11,8.67e+10,1.44e+10,NA,NA,NA,4.486e+11,433,1998
"2767",4.61e+10,4.61e+10,NA,1.666e+11,NA,NA,1.073e+11,9.04e+10,1.69e+10,NA,NA,NA,4.734e+11,433,1999
"2768",4.71e+10,4.71e+10,NA,1.758e+11,NA,NA,1.168e+11,9.47e+10,2.21e+10,NA,NA,NA,5.036e+11,433,2000
"2769",4.8e+10,4.8e+10,NA,1.773e+11,NA,NA,1.345e+11,1.095e+11,2.5e+10,NA,NA,NA,5.423e+11,433,2001
"2770",5.28e+10,5.28e+10,NA,1.994e+11,NA,NA,1.437e+11,1.156e+11,2.81e+10,NA,NA,NA,5.924e+11,433,2002
"2771",NA,NA,NA,2.04e+11,NA,NA,NA,NA,NA,NA,NA,NA,2.04e+11,433,2003
